device_name,device_type,eq_variant,data_source,score_before_eq,score_with_eq,preamp_db,num_filters,filter_index,filter_type,fc_hz,gain_db,q,generator_version,generated_at,source_file
Stax SR-009S,headphone,flat,,,,-6.1,7,3,PK,148.0,2.55,0.7,,,headphone_eq/Stax SR-009S/iir-autoeq-flat.txt
Stax SR-009S,headphone,flat,,,,-6.1,7,4,PK,387.0,1.73,2.89,,,headphone_eq/Stax SR-009S/iir-autoeq-flat.txt
Stax SR-009S,headphone,flat,,,,-6.1,7,5,PK,683.0,0.95,4.12,,,headphone_eq/Stax SR-009S/iir-autoeq-flat.txt
Stax SR-009S,headphone,flat,,,,-6.1,7,6,PK,1612.0,-1.88,3.78,,,headphone_eq/Stax SR-009S/iir-autoeq-flat.txt
Stax SR-009S,headphone,flat,,,,-6.1,7,7,PK,6142.0,5.89,0.5,,,headphone_eq/Stax SR-009S/iir-autoeq-flat.txt
Stax SR-009S,headphone,score,,,,-6.0,7,1,PK,66.0,5.66,0.71,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Stax SR-009S,headphone,score,,,,-6.0,7,2,PK,75.0,-0.41,4.36,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Stax SR-009S,headphone,score,,,,-6.0,7,3,PK,133.0,1.68,1.0,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Stax SR-009S,headphone,score,,,,-6.0,7,4,PK,374.0,2.25,1.83,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Stax SR-009S,headphone,score,,,,-6.0,7,5,PK,1102.0,-3.21,2.19,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Stax SR-009S,headphone,score,,,,-6.0,7,6,PK,1460.0,1.54,2.88,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Stax SR-009S,headphone,score,,,,-6.0,7,7,PK,6610.0,6.0,0.5,,,headphone_eq/Stax SR-009S/iir-autoeq-score.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,1,PK,60.0,2.17,2.13,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,2,PK,159.0,4.21,3.31,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,3,PK,160.0,-6.41,1.81,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,4,PK,327.0,-4.83,0.56,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,5,PK,1460.0,-1.58,2.03,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,6,PK,1728.0,2.11,2.68,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,flat,,,,-5.9,7,7,PK,3385.0,6.0,1.2,,,headphone_eq/Superlux HD668B/iir-autoeq-flat.txt
Superlux HD668B,headphone,score,,,,-5.9,7,1,PK,60.0,2.01,1.1,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
Superlux HD668B,headphone,score,,,,-5.9,7,2,PK,161.0,1.5,2.92,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
Superlux HD668B,headphone,score,,,,-5.9,7,3,PK,163.0,-4.54,1.06,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
Superlux HD668B,headphone,score,,,,-5.9,7,4,PK,325.0,-3.99,0.56,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
Superlux HD668B,headphone,score,,,,-5.9,7,5,PK,858.0,-1.46,2.4,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
Superlux HD668B,headphone,score,,,,-5.9,7,6,PK,1667.0,0.59,3.29,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
Superlux HD668B,headphone,score,,,,-5.9,7,7,PK,3418.0,6.0,1.4,,,headphone_eq/Superlux HD668B/iir-autoeq-score.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,1,PK,62.0,4.09,1.08,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,2,PK,148.0,2.53,1.83,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,3,PK,167.0,-3.54,1.02,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,4,PK,407.0,0.54,1.97,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,5,PK,657.0,2.75,1.58,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,6,PK,4028.0,-1.8,3.73,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,flat,,,,-5.9,7,7,PK,6393.0,6.0,1.48,,,headphone_eq/TANCHJIM Origin/iir-autoeq-flat.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,1,PK,63.0,3.85,1.04,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,2,PK,144.0,3.84,2.57,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,3,PK,150.0,-4.3,1.58,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,4,PK,296.0,-1.01,1.07,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,5,PK,657.0,2.77,0.94,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,6,PK,1522.0,-1.43,2.74,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
TANCHJIM Origin,headphone,score,,,,-6.0,7,7,PK,6551.0,6.0,1.59,,,headphone_eq/TANCHJIM Origin/iir-autoeq-score.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,1,PK,80.0,6.0,4.3,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,2,PK,96.0,-5.56,0.5,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,3,PK,178.0,-4.03,2.31,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,4,PK,301.0,-0.3,1.56,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,5,PK,1368.0,0.48,3.03,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,6,PK,4505.0,2.62,4.89,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,flat,,,,-0.4,7,7,PK,4683.0,-5.8,2.12,,,headphone_eq/Tascam TH-07/iir-autoeq-flat.txt
Tascam TH-07,headphone,score,,,,-0.0,7,1,PK,60.0,-3.38,4.44,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
Tascam TH-07,headphone,score,,,,-0.0,7,2,PK,165.0,-8.33,1.26,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
Tascam TH-07,headphone,score,,,,-0.0,7,3,PK,178.0,0.72,3.24,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
Tascam TH-07,headphone,score,,,,-0.0,7,4,PK,310.0,-0.12,1.27,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
Tascam TH-07,headphone,score,,,,-0.0,7,5,PK,658.0,-1.02,2.37,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
Tascam TH-07,headphone,score,,,,-0.0,7,6,PK,2262.0,0.3,3.02,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
Tascam TH-07,headphone,score,,,,-0.0,7,7,PK,3865.0,-4.38,3.47,,,headphone_eq/Tascam TH-07/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,1,PK,63.0,5.79,1.37,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,2,PK,167.0,1.4,2.51,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,3,PK,175.0,-4.32,1.41,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,4,PK,320.0,-1.64,0.98,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,5,PK,1460.0,-4.19,0.78,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,6,PK,1934.0,4.73,2.46,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,flat,,,,-5.4,7,7,PK,3369.0,3.93,0.5,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-flat.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,1,PK,67.0,5.66,1.85,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,2,PK,146.0,-0.75,2.66,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,3,PK,196.0,-2.18,1.66,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,4,PK,311.0,-2.14,0.76,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,5,PK,1460.0,-2.65,0.96,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,6,PK,1962.0,4.48,2.96,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
THIEAUDIO GHOST,headphone,score,,,,-5.3,7,7,PK,3988.0,4.09,0.71,,,headphone_eq/THIEAUDIO GHOST/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,1,PK,79.0,-3.32,1.58,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,2,PK,95.0,4.09,1.22,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,3,PK,236.0,1.04,1.27,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,4,PK,381.0,0.75,1.16,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,5,PK,657.0,0.42,1.67,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,6,PK,1461.0,-0.28,4.22,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,flat,,,,-2.3,7,7,PK,3243.0,0.8,2.14,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-flat.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,1,PK,96.0,-2.43,1.11,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,2,PK,108.0,4.33,1.7,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,3,PK,309.0,4.73,1.09,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,4,PK,321.0,-3.58,1.67,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,5,PK,1582.0,-2.71,1.08,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,6,PK,2717.0,3.86,0.57,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero Blue2,headphone,score,,,,-2.5,7,7,PK,4005.0,-3.78,1.78,,,headphone_eq/TRUTHEAR Crinacle Zero Blue2/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,1,PK,77.0,5.26,0.85,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,2,PK,88.0,-3.06,1.01,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,3,PK,146.0,2.38,1.59,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,4,PK,513.0,0.47,4.25,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,5,PK,707.0,1.04,2.88,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,6,PK,1618.0,-0.31,5.08,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR Crinacle Zero_RED,headphone,score,,,,-5.0,7,7,PK,6941.0,5.04,1.25,,,headphone_eq/TRUTHEAR Crinacle Zero_RED/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,1,PK,68.0,5.22,1.15,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,2,PK,71.0,-2.45,1.91,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,3,PK,143.0,1.29,2.48,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,4,PK,557.0,1.63,2.14,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,5,PK,1278.0,2.33,0.71,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,6,PK,1460.0,-2.92,1.38,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,flat,,,,-6.0,7,7,PK,8129.0,5.99,1.23,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-flat.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,1,PK,71.0,5.07,1.16,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,2,PK,73.0,-2.39,2.07,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,3,PK,149.0,1.29,2.93,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,4,PK,455.0,0.66,2.72,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,5,PK,666.0,1.9,1.43,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,6,PK,1460.0,-0.81,2.26,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR GATE,headphone,score,,,,-6.0,7,7,PK,8068.0,6.0,0.96,,,headphone_eq/TRUTHEAR GATE/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,1,PK,60.0,1.26,3.14,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,2,PK,105.0,-1.16,2.01,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,3,PK,156.0,2.18,1.4,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,4,PK,475.0,1.85,1.45,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,5,PK,657.0,0.69,2.03,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,6,PK,3243.0,2.31,1.77,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,flat,,,,-2.2,7,7,PK,3306.0,-2.45,1.58,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-flat.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,1,PK,60.0,0.81,4.35,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,2,PK,100.0,-1.46,2.09,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,3,PK,277.0,3.39,0.5,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,4,PK,295.0,-2.53,1.47,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,5,PK,657.0,0.49,0.98,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,6,PK,1504.0,-0.72,0.79,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
TRUTHEAR Zero,headphone,score,,,,-2.0,7,7,PK,3243.0,0.28,0.99,,,headphone_eq/TRUTHEAR Zero/iir-autoeq-score.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,1,PK,69.0,3.64,0.98,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,2,PK,71.0,-6.52,3.02,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,3,PK,133.0,3.8,4.04,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,4,PK,295.0,-3.84,0.5,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,5,PK,657.0,2.89,1.02,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,6,PK,1943.0,1.01,4.56,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,flat,,,,-6.0,7,7,PK,13445.0,6.0,0.5,,,headphone_eq/UGreen Max5c/iir-autoeq-flat.txt
UGreen Max5c,headphone,score,,,,-5.9,7,1,PK,61.0,3.44,3.95,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
UGreen Max5c,headphone,score,,,,-5.9,7,2,PK,64.0,-4.66,2.2,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
UGreen Max5c,headphone,score,,,,-5.9,7,3,PK,133.0,3.44,2.69,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
UGreen Max5c,headphone,score,,,,-5.9,7,4,PK,295.0,-3.13,0.72,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
UGreen Max5c,headphone,score,,,,-5.9,7,5,PK,657.0,2.07,2.1,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
UGreen Max5c,headphone,score,,,,-5.9,7,6,PK,1562.0,0.38,2.69,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
UGreen Max5c,headphone,score,,,,-5.9,7,7,PK,10173.0,5.92,0.87,,,headphone_eq/UGreen Max5c/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,1,PK,65.0,4.7,2.07,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,2,PK,93.0,-1.26,0.74,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,3,PK,297.0,-3.13,0.5,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,4,PK,340.0,6.0,2.04,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,5,PK,657.0,-0.09,4.36,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,6,PK,2238.0,3.96,3.11,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,flat,,,,-6.1,7,7,PK,6128.0,5.96,0.5,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-flat.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,1,PK,60.0,-2.38,2.55,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,2,PK,62.0,5.93,3.09,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,3,PK,295.0,-3.64,0.5,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,4,PK,340.0,6.0,2.15,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,5,PK,1112.0,-4.84,2.36,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,6,PK,2171.0,4.3,1.91,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verisonix Pro DJ N1502C,headphone,score,,,,-6.0,7,7,PK,5993.0,5.87,0.5,,,headphone_eq/Verisonix Pro DJ N1502C/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,1,PK,61.0,2.71,0.95,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,2,PK,172.0,1.62,2.18,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,3,PK,183.0,-3.94,1.27,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,4,PK,882.0,-3.98,0.61,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,5,PK,1461.0,0.37,1.95,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,6,PK,1976.0,6.0,2.11,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,flat,,,,-6.0,7,7,PK,7111.0,6.0,1.35,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-flat.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,1,PK,61.0,2.14,1.88,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,2,PK,90.0,0.93,1.03,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,3,PK,173.0,-1.56,1.41,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,4,PK,449.0,-2.66,0.5,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,5,PK,1034.0,-3.42,2.4,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,6,PK,1968.0,5.31,2.4,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 1,headphone,score,,,,-6.0,7,7,PK,7549.0,5.96,1.02,,,headphone_eq/Verum Audio Verum 1/iir-autoeq-score.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,1,PK,60.0,4.16,2.43,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,2,PK,93.0,3.86,1.32,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,3,PK,150.0,1.13,1.69,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,4,PK,498.0,2.35,0.86,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,5,PK,1460.0,-5.95,0.96,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,6,PK,1482.0,3.89,2.61,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,flat,,,,-6.0,7,7,PK,3818.0,5.98,0.5,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-flat.txt
Verum Audio Verum 2 (Pearl),headphone,score,,,,-5.9,7,1,PK,67.0,5.96,0.84,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-score.txt
Verum Audio Verum 2 (Pearl),headphone,score,,,,-5.9,7,2,PK,72.0,-1.0,2.54,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-score.txt
Verum Audio Verum 2 (Pearl),headphone,score,,,,-5.9,7,3,PK,133.0,1.13,1.1,,,headphone_eq/Verum Audio Verum 2 (Pearl)/iir-autoeq-score.txt
